global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166
46844.57152074621	n/a	2194413880.962307	n/a	82593.61645507812	n/a	6821705479.128552	n/a	46704.308535524	n/a	2181292435.78142	n/a	62085.08671812502	37427.3012013024	n/a	n/a	n/a	n/a	0.0463706946	-0.0630271524	-0.0058582682	-0.0011532307	0.0176864567	-0.0269357429	-0.0616314669	0.0031458944	-0.016256286	0.0253179946	-0.0396302904	0.0328840301	0.0354248501	-0.0213749209	-0.0578801878	0.0320476029	-0.003784955	0.0247374588	-0.0033334096	0.0294700883	-0.0013097288	0.0287736227	-0.0133200416	0.0308740209	-0.0403683101	-0.0291640832	0.0251908031	-0.0173703266	0.0156836738	-0.0272288653	0.0137208156	-0.0059382859	0.0285955489	-0.0493118541	0.0062356062	-0.0380745338	0.0580897955	-0.0194766757	0.033148317	-0.012221501	0.0483063342	-0.0178610596	-0.018115402	0.0569265161	0.0116694199	-0.0115480952	0.0004059064	-0.0374760247	0.0407785463	-0.0106710908	0.0170994506	-0.0066324602	0.0544068704	-0.0263811153	0.0118093305	-0.028287508	0.0069691351	-0.0262989272	0.0488255486	-0.0537358566	0.0231298144	-0.0263684085	0.0345647331	-0.0044856702	0.0278587907	-0.0051500123	0.0068996096	0.0079398813	-0.0061083618	0.0606643633	-0.0524292679	0.0164073558	-0.0291586569	0.0298116003	0.0374846451	-0.0136962467	0.0504342552	-0.0021538866	0.0011302875	-0.0173988749	0.0141399525	-0.0044061342	0.023399007	-0.036728344	0.0305764228	-0.0160074808	0.0173574475	0.0083498171	-0.0079002122	0.0083946706	-0.0076853567	0.0067565989	-0.0107680301	0.0250006316	-0.0500569276	0.0340260094	-0.0044808098	0.0295998761	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0380214	n/a	n/a	0.0014456268579599	0.113514	n/a	0.012885428196	n/a	-0.118922	n/a	n/a	0.014142442084	0.00344628	n/a	1.18768458384e-05	n/a	-0.000218346	n/a	4.767497571600001e-08	n/a	-0.00165412	n/a	2.7361129744e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46817.65435618517	-26.91716456104041	2191892759.415225	724.5337480061297	82425.59030035789	-168.026154720239	6793977936.362452	28232.78867006969	46802.40250310539	98.09396758139336	2190464880.062685	9622.426475859456	61968.05608306419	33815.03402048994	1.634943	51.243626	0.091516765	0.0470831	0.0189872935	-0.0975947919	0.0537404819	0.005633871	-0.0129571179	0.0265633447	0.053664906	-0.0177314665	-0.0283457484	-0.0148006411	0.0223333418	0.0162582604	-0.060829018	0.003941961	-0.0644889196	0.026806508	0.001357897	-0.0010572338	-0.0174148047	-0.0271544823	-0.0261391942	-0.0559677167	-0.0552506616	-0.0554389373	0.0391731466	0.0343561765	0.0673679201	0.0280703852	0.0028911533	-0.0400531845	-0.0509952678	0.0006910877	-0.0196932292	0.0014533673	0.0634344599	0.034015163	0.0099806237	0.0118027905	-0.0018579753	-0.0019618653	0.0211258646	0.0145113368	0.037122742	-0.0093833017	0.0424132362	-0.0122556895	0.0127018851	-0.0096115208	0.0158717604	-0.0353373154	0.0482527246	-0.0648121927	0.0077365346	0.0323878687	0.0011634843	-0.0293942098	0.0539812759	0.0205401528	-0.0560344148	0.0130851179	-0.0416875333	0.014956051	0.0115362411	0.0463048635	-0.002069727	-0.0192766443	0.0400344323	0.0500999144	-0.0066858459	-0.00490262	-0.0627789001	0.024052321	0.0489395225	0.0178905454	0.0187155035	-0.0111025146	0.0452603097	-0.0102095272	0.0063868325	0.0342772776	0.0317304146	-0.0061650889	0.009164576	-0.0396778446	0.0251231458	-0.0104611702	0.0224065641	-0.0030815673	0.0125587715	-0.00752974	0.0475334166	0.0400058811	0.0278004085	0.0040828114	0.0039211669	-0.0079877576	-0.0056038544	-0.0064430277	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0336593	-0.0043620999999999	1.9027916409999947e-05	0.00113294847649	0.140551	0.027037	0.019754583601	0.000730999369	-0.0899776999999999	0.0289443000000001	0.00083777250249	0.0080959864972899	0.00310899	-0.00033729	9.6658188201e-06	1.1376454410000005e-07	6.18813e-05	0.0002802273	3.829295289690001e-09	7.852733966529002e-08	-0.00166007	-5.950000000000009e-06	2.7558324049e-06	3.540250000000011e-11	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47089.63877793193	271.9844217467544	2217434080.23611	73975.52567291635	82422.34887105126	-3.241429306624923	6793443593.421285	10.50686394984693	46871.82673676941	69.42423366402363	2196968141.641732	4819.724219836952	62079.93153384672	40911.298209022345	1.964185	61.562984	0.0676989849999999	0.0480335	0.0744764011	-0.0174752938	0.0151633558	-0.0101576439	-0.0164052189	-0.0302183611	-0.0191373602	0.0026442224	-0.0039222591	-0.0093286779	-0.0225527323	0.0019815094	-0.0041549062	0.036912874	-0.0167212893	0.0387660019	-0.0270290944	0.0386245498	-0.007234877	0.0243852654	-0.0077260818	0.0450804447	0.0514964274	0.0189589026	-0.0030422572	0.0055347094	0.0024103005	-0.01540423	0.0003785474	-0.0188864098	-0.0209958726	-0.0027387928	-0.0009661028	0.0361873338	-0.0118958206	0.0020398768	0.0553352927	-0.0247788225	0.0124157515	0.0035199695	0.0325612389	0.0320849123	-0.0045600721	-0.0145032868	0.0202751579	-0.0095742319	0.0526044414	-0.0439354513	-0.0420454198	0.0127737691	0.0155277687	-0.0218720251	-0.0012797826	0.0066209022	-0.0223881236	-0.0117068	-0.0094195235	-0.040181126	0.0149324297	-0.0131761209	0.0234124701	-0.0502598564	0.0063463904	0.0132564949	-0.0210076033	-0.0100063172	0.0204050027	0.0020230099	0.0438678926	-0.0532255509	0.0046596787	-0.0017286176	0.0137062369	0.0172772117	0.0228086782	-0.009179028	0.0364235572	-0.0033215078	0.0036479694	0.0135820523	-0.0228336614	-0.0246444793	0.0231134173	-0.0297565177	0.0114815117	-0.0027086466	0.0068301062	0.0170465228	-0.0200625259	-0.0083884235	-0.0243770584	0.0320685645	0.0029681871	-0.0393070578	0.0227357933	0.0194414448	-0.0062810016	-0.0062367064	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0368919	0.0032325999999999	1.044970275999997e-05	0.0013610122856099	0.12778	-0.012771	0.0163277284	0.000163098441	-0.092567	-0.0025893000000001	6.704474490000517e-06	0.008568649489	0.00223668	-0.0008723099999999	5.0027374224e-06	7.609247360999997e-07	0.000168763	0.0001068816999999	2.8480950169e-08	1.1423697794889996e-08	-0.001663	-2.9299999999999465e-06	2.765569e-06	8.584899999999687e-12	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47240.30505280751	150.66627487558435	2231646421.482311	22700.32638488514	82579.63601524728	157.28714419601602	6819396284.410726	24739.24572933833	46773.38538057335	-98.44135619606097	2187749579.959633	9690.700609719748	62029.57279087308	46015.45609110094	1.49651	46.904766	0.04995545	0.0271094	0.103215669	0.0715699046	-0.007605356	-0.0297182697	0.0224396236	0.0401252175	0.0158651004	0.0071901599	-0.0080605046	-0.0223519456	-0.0369888281	0.0048710521	0.0291727834	0.0589814741	-0.0064588209	0.0468524786	-0.0071611201	0.027485612	-0.0222173502	-0.0020700551	0.0071918796	-0.0003451786	-0.0150119764	-0.0056954125	0.0108229625	-0.0054068445	0.0180978471	-0.0118806643	0.0042187988	0.0103010432	0.0121088108	0.0105211237	-0.0074711568	-0.0125250911	0.0026853432	0.0138156864	0.0098543366	-0.0351813284	-0.0102692271	-0.0130775243	-0.0588359483	0.0046003192	-0.0577410643	0.0228775528	-0.0852799873	0.0397455206	0.0139340481	-0.0090916746	-0.0398094346	-0.0180976296	0.0476237373	0.0089316771	-0.0329210037	-0.0367260604	-0.031112046	-0.0448875526	-0.0138255816	-0.0148878606	-0.0103274272	0.0372891431	-0.0236319463	-0.0104751246	0.0142924111	0.0116299937	-0.0177403245	-0.0378274507	0.0018772495	0.0029889424	0.0279784613	-0.0289055798	0.0031791325	0.0377169706	0.0048196592	0.011537638	0.0284832225	-0.0089640258	0.0410239282	-0.0037619306	0.024355329	-0.0248074709	-0.0169637724	-0.030927885	0.0132687438	-0.019230509	0.0135271251	-0.0117856735	0.0129331215	0.0130201084	-0.009712917	-0.0038008667	-0.043839741	0.0140066326	-0.0226013781	0.0047316636	-0.0148049044	-0.0150889487	-0.0028461005	0.0206563644	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.03028	-0.0066118999999999	4.371722160999996e-05	0.0009168784	0.116913	-0.010867	0.013668649569	0.000118091689	-0.116165	-0.023598	0.000556865604	0.013494307225	0.00206772	-0.00016896	4.275465998399999e-06	2.8547481600000042e-08	0.000164512	-4.250999999999984e-06	2.7064198144000005e-08	1.807100099999986e-11	-0.00166736	-4.359999999999911e-06	2.7800893696e-06	1.9009599999999224e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47118.79154444585	-121.5135083616624	2220180516.6089416	14765.532714359795	82486.9174753538	-92.71853989348163	6804091554.585828	8596.727639979148	46770.93974221202	-2.445638361336023	2187520804.3696275	5.981146994438348	62035.73278090533	44551.8249066748	1.039989	32.596138	0.1057104499999999	0.0701755	0.0960650874	0.0546997649	0.029069429	-0.0019348146	0.038239471	-0.0207356561	-0.0193728267	-0.0389387671	-0.006274047	-0.0001367018	-0.0065381843	-0.0212730182	0.0697788038	-0.013344074	-0.0126728524	0.039618842	-0.0072536041	0.0282668543	0.003917067	0.0736444898	-0.0188458085	0.0446799414	-0.0049526287	-0.007050873	-0.0053947192	0.0279898035	-0.0107949849	0.0422505616	0.0046110977	0.0073270547	0.0103260411	0.0060591335	-0.0105509619	-0.0308869187	0.0007865748	-0.0402350117	0.000745008	-0.0677892281	-0.0503207105	-0.0103179287	-0.0019076681	0.0099229631	0.0268814115	0.0090202623	-0.0722344412	0.001803637	-0.031389893	0.0254044325	0.0322569737	-0.0884759561	-0.0330373993	0.0250546732	0.0440407457	-0.0481420118	0.0123020338	-0.037996608	-0.0122861813	-0.0187352448	0.0349691464	-0.0237358454	0.0169039844	-0.0259376005	0.0622660718	-0.0316802347	-0.0177840792	0.0217943216	-0.031509677	0.0017366053	0.0257847116	-0.0314808275	-0.0044001072	-0.0208349463	0.0064371112	-0.0086441032	0.0345110194	-0.013573544	0.0460923867	-0.0078466196	0.0252404766	-0.047883694	0.0077654472	-0.0164555923	0.0093744885	-0.030997399	0.027833071	-0.032155966	0.0253440685	0.0201654328	0.0139398646	-0.0027975357	-0.0414347226	-0.0369336223	-0.0228901675	0.0090489035	-0.0311543006	0.0523428165	0.0135979752	0.0195445146	0.0489631754	0.0489420714	0.0489069049	0.0488576859	0.0487944286	0.0487171511	0.0486258757	0.0485206286	0.04840144	0.0482683442	0.0481213794	0.0479605879	0.0477860158	0.0475977133	0.0473957345	0.0471801374	0.046950984	0.0467083402	0.0464522756	0.0461828639	0.0459001824	0.0456043123	0.0452953387	0.0449733504	0.0446384398	0.0391673	0.0088873	7.898410129000002e-05	0.00153407738929	0.122348	0.0054349999999999	0.014969033104	2.953922499999995e-05	-0.154322	-0.0381569999999999	0.0014559566489999	0.0238152796839999	0.00304636	0.00097864	9.2803092496e-06	9.577362496000005e-07	0.000250495	8.598299999999998e-05	6.2747745025e-08	7.3930762889999975e-09	-0.00166736	0.0	2.7800893696e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
